回测数据基于币安usdt现货的分钟数据
para,累计净值,年化收益,最大回撤,年化收益回撤比
"[560, 3.9, 0.7]",4.294422504250521,0.49410202263395675,-0.8208703788846365,0.6019245368621066
"[700, 1.1, 0.9]",4.708356519792836,0.5352053182781187,-0.8892411570289832,0.6018674619900377
"[700, 4.5, 0.2]",2.953647118153035,0.3477052997582588,-0.5783167901732249,0.6012367367962975
"[260, 2.5, 0.9]",4.151830565454878,0.480265638739537,-0.7988378609882577,0.6012054037416192
"[260, 2.5, 0.8]",4.151830565454878,0.480265638739537,-0.7988378609882577,0.6012054037416192
"[260, 2.5, 0.7]",4.151830565454878,0.480265638739537,-0.7988378609882577,0.6012054037416192
"[260, 2.5, 0.6]",4.151830565454878,0.480265638739537,-0.7988378609882577,0.6012054037416192
"[260, 2.5, 0.5]",4.151830565454878,0.480265638739537,-0.7988378609882577,0.6012054037416192
"[380, 4.9, 0.5]",2.8254561563872924,0.3313295915315029,-0.5511460612519661,0.6011647634365108
"[720, 4.7, 0.1]",2.21025740729479,0.24423428488078858,-0.4062751797196922,0.6011548257742375
"[860, 3.7, 0.6]",4.512440244902546,0.514627567882902,-0.8564163827231606,0.6009081309800878
"[860, 0.5, 0.6]",5.038637290298314,0.5641518704153683,-0.9400217053931564,0.600147706354734
"[380, 1.7, 0.1]",3.9604239515817734,0.46375036373149237,-0.7729550859834171,0.5999706478953702
"[740, 0.5, 0.4]",4.514958636587749,0.517566205618015,-0.86325722318617,0.5995503909110028
"[240, 0.9, 0.2]",3.829426478671323,0.4502476883429827,-0.751852723988594,0.5988509105272766
"[380, 5.1, 0.1]",2.2562232217138223,0.25131061357270346,-0.4199509599382828,0.5984284774813631
"[1000, 3.7, 0.5]",4.053170276838867,0.47048932394356124,-0.7863639856854987,0.5983098571502109
"[620, 0.5, 0.9]",4.732077552780328,0.5373324708817444,-0.8983906433609512,0.5981055956588558
"[240, 3.7, 0.2]",4.2069480739726215,0.48565417627169505,-0.8120555212716665,0.5980553835914668
"[860, 0.5, 0.7]",5.0206802518952145,0.5626139958348535,-0.9415967088252153,0.5975105802321673
"[500, 0.9, 0.7]",4.698358723781958,0.5343064528758654,-0.8945828622155132,0.5972688226472487
"[200, 0.3, 0.2]",4.311841566622436,0.4984410359854885,-0.8351173671247316,0.5968514793334938
"[500, 1.3, 0.7]",4.7763630355693145,0.541283128470621,-0.9069445794134691,0.596820512252992
"[320, 4.9, 0.8]",2.777158387849026,0.3250201567529538,-0.5446592720812191,0.5967403354963672
"[20, 3.7, 0.4]",2.593361337609464,0.30025660069770743,-0.5031671036611973,0.5967333685229993
"[880, 1.1, 0.3]",4.884194150568474,0.550792847398119,-0.9233609446382868,0.5965087115677001
